Latitude,Longitude,Elevation
42.96685000,17.51782000,161.0
42.96689000,17.51779000,161.0
42.96694000,17.51777000,160.0
42.96699000,17.51774000,160.0
42.96703000,17.51772000,160.0
42.96709000,17.51770000,161.0
42.96713000,17.51767000,161.0
42.96718000,17.51764000,161.0
42.96722000,17.51762000,161.0
42.96727000,17.51760000,162.0
42.96731000,17.51757000,162.0
42.96736000,17.51754000,162.0
42.96739000,17.51750000,162.0
42.96743000,17.51746000,162.0
42.96746000,17.51743000,162.0
42.96754000,17.51736000,162.0
42.96758000,17.51734000,162.0
42.96765000,17.51729000,162.0
42.96766000,17.51728000,162.0
42.96772000,17.51721000,162.0
42.96779000,17.51714000,161.0
42.96786000,17.51708000,161.0
42.96790000,17.51705000,161.0
42.96798000,17.51700000,160.0
42.96802000,17.51697000,160.0
42.96808000,17.51691000,159.0
42.96812000,17.51688000,158.0
42.96816000,17.51684000,158.0
42.96820000,17.51680000,157.0
42.96824000,17.51676000,157.0
42.96827000,17.51673000,156.0
42.96835000,17.51667000,156.0
42.96839000,17.51663000,155.0
42.96842000,17.51660000,155.0
42.96847000,17.51657000,154.0
42.96851000,17.51654000,154.0
42.96856000,17.51651000,154.0
42.96860000,17.51649000,154.0
42.96865000,17.51646000,154.0
42.96870000,17.51643000,154.0
42.96875000,17.51640000,154.0
42.96879000,17.51637000,154.0
42.96883000,17.51634000,154.0
42.96887000,17.51631000,154.0
42.96892000,17.51628000,153.0
42.96897000,17.51625000,152.0
42.96903000,17.51623000,152.0
42.96908000,17.51621000,151.0
42.96913000,17.51619000,150.0
42.96919000,17.51617000,150.0
42.96925000,17.51615000,149.0
42.96931000,17.51613000,148.0
42.96936000,17.51615000,148.0
42.96942000,17.51613000,148.0
42.96948000,17.51612000,148.0
42.96954000,17.51610000,147.0
42.96960000,17.51609000,147.0
42.96965000,17.51609000,147.0
42.96971000,17.51609000,147.0
42.96976000,17.51608000,147.0
42.96981000,17.51607000,147.0
42.96987000,17.51607000,147.0
42.96993000,17.51607000,147.0
42.96999000,17.51607000,147.0
42.97005000,17.51607000,147.0
42.97010000,17.51607000,146.0
42.97016000,17.51606000,146.0
42.97021000,17.51605000,145.0
42.97027000,17.51605000,145.0
42.97034000,17.51607000,144.0
42.97041000,17.51609000,143.0
42.97048000,17.51610000,142.0
42.97053000,17.51611000,141.0
42.97059000,17.51613000,141.0
42.97064000,17.51615000,141.0
42.97070000,17.51617000,142.0
42.97075000,17.51620000,143.0
42.97079000,17.51623000,143.0
42.97083000,17.51627000,144.0
42.97087000,17.51631000,144.0
42.97092000,17.51635000,145.0
42.97096000,17.51640000,146.0
42.97100000,17.51644000,147.0
42.97105000,17.51650000,148.0
42.97108000,17.51655000,148.0
42.97111000,17.51661000,149.0
42.97114000,17.51666000,149.0
42.97118000,17.51677000,150.0
42.97119000,17.51682000,150.0
42.97123000,17.51692000,151.0
42.97124000,17.51697000,151.0
42.97126000,17.51706000,151.0
42.97127000,17.51711000,151.0
42.97128000,17.51720000,151.0
42.97129000,17.51726000,150.0
42.97130000,17.51735000,150.0
42.97130000,17.51740000,150.0
42.97129000,17.51749000,149.0
42.97128000,17.51753000,149.0
42.97125000,17.51764000,149.0
42.97123000,17.51769000,149.0
42.97121000,17.51778000,148.0
42.97120000,17.51782000,148.0
42.97115000,17.51791000,148.0
42.97113000,17.51796000,148.0
42.97109000,17.51806000,147.0
42.97107000,17.51810000,147.0
42.97101000,17.51818000,148.0
42.97099000,17.51822000,148.0
42.97093000,17.51831000,149.0
42.97091000,17.51834000,150.0
42.97087000,17.51841000,150.0
42.97085000,17.51846000,150.0
42.97082000,17.51850000,151.0
42.97080000,17.51856000,150.0
42.97077000,17.51861000,151.0
42.97074000,17.51866000,151.0
42.97072000,17.51871000,151.0
42.97069000,17.51877000,150.0
42.97066000,17.51882000,150.0
42.97063000,17.51887000,150.0
42.97057000,17.51895000,150.0
42.97054000,17.51900000,150.0
42.97051000,17.51903000,151.0
42.97048000,17.51908000,151.0
42.97042000,17.51918000,151.0
42.97039000,17.51921000,151.0
42.97034000,17.51927000,151.0
42.97031000,17.51930000,151.0
42.97027000,17.51939000,150.0
42.97025000,17.51944000,150.0
42.97021000,17.51952000,150.0
42.97019000,17.51956000,151.0
42.97015000,17.51964000,152.0
42.97012000,17.51969000,153.0
42.97009000,17.51978000,154.0
42.97008000,17.51982000,154.0
42.97006000,17.51993000,154.0
42.97005000,17.51999000,154.0
42.97005000,17.52006000,153.0
42.97004000,17.52012000,154.0
42.97004000,17.52019000,153.0
42.97004000,17.52025000,153.0
42.97003000,17.52031000,153.0
42.97003000,17.52038000,153.0
42.97004000,17.52045000,152.0
42.97004000,17.52053000,152.0
42.97005000,17.52059000,152.0
42.97005000,17.52065000,153.0
42.97006000,17.52072000,153.0
42.97006000,17.52078000,153.0
42.97007000,17.52083000,153.0
42.97009000,17.52090000,153.0
42.97011000,17.52096000,153.0
42.97013000,17.52101000,153.0
42.97015000,17.52108000,152.0
42.97016000,17.52113000,152.0
42.97018000,17.52124000,151.0
42.97019000,17.52130000,151.0
42.97020000,17.52137000,151.0
42.97021000,17.52143000,150.0
42.97022000,17.52153000,150.0
42.97022000,17.52159000,150.0
42.97022000,17.52171000,149.0
42.97022000,17.52177000,149.0
42.97022000,17.52184000,149.0
42.97022000,17.52190000,148.0
42.97021000,17.52197000,149.0
42.97019000,17.52202000,149.0
42.97016000,17.52214000,150.0
42.97015000,17.52220000,151.0
42.97014000,17.52226000,151.0
42.97013000,17.52232000,151.0
42.97010000,17.52242000,151.0
42.97009000,17.52248000,151.0
42.97007000,17.52253000,151.0
42.97005000,17.52259000,152.0
42.97003000,17.52265000,152.0
42.97001000,17.52271000,152.0
42.96998000,17.52278000,152.0
42.96996000,17.52285000,153.0
42.96992000,17.52296000,154.0
42.96990000,17.52301000,154.0
42.96988000,17.52308000,154.0
42.96986000,17.52314000,154.0
42.96984000,17.52321000,154.0
42.96982000,17.52327000,155.0
42.96980000,17.52333000,155.0
42.96978000,17.52339000,155.0
42.96976000,17.52344000,155.0
42.96974000,17.52351000,155.0
42.96972000,17.52358000,155.0
42.96970000,17.52365000,155.0
42.96969000,17.52372000,155.0
42.96968000,17.52379000,154.0
42.96967000,17.52385000,154.0
42.96966000,17.52391000,153.0
42.96965000,17.52397000,153.0
42.96964000,17.52403000,153.0
42.96964000,17.52410000,153.0
42.96964000,17.52417000,152.0
42.96964000,17.52423000,152.0
42.96965000,17.52430000,151.0
42.96965000,17.52437000,151.0
42.96966000,17.52444000,151.0
42.96966000,17.52450000,151.0
42.96967000,17.52456000,151.0
42.96968000,17.52462000,150.0
42.96969000,17.52470000,150.0
42.96970000,17.52478000,150.0
42.96970000,17.52485000,150.0
42.96971000,17.52491000,150.0
42.96971000,17.52498000,151.0
42.96971000,17.52505000,152.0
42.96972000,17.52513000,152.0
42.96973000,17.52519000,152.0
42.96973000,17.52525000,153.0
42.96974000,17.52531000,153.0
42.96976000,17.52537000,153.0
42.96979000,17.52547000,153.0
42.96980000,17.52552000,154.0
42.96982000,17.52562000,154.0
42.96983000,17.52568000,154.0
42.96985000,17.52578000,153.0
42.96986000,17.52583000,153.0
42.96987000,17.52592000,153.0
42.96988000,17.52597000,153.0
42.96989000,17.52608000,153.0
42.96989000,17.52614000,153.0
42.96988000,17.52626000,153.0
42.96988000,17.52632000,153.0
42.96988000,17.52637000,152.0
42.96987000,17.52644000,152.0
42.96985000,17.52654000,153.0
42.96983000,17.52661000,153.0
42.96982000,17.52667000,153.0
42.96980000,17.52673000,153.0
42.96978000,17.52684000,153.0
42.96977000,17.52690000,152.0
42.96976000,17.52696000,152.0
42.96974000,17.52703000,152.0
42.96973000,17.52709000,152.0
42.96971000,17.52716000,152.0
42.96970000,17.52722000,152.0
42.96969000,17.52729000,152.0
42.96968000,17.52735000,152.0
42.96967000,17.52741000,152.0
42.96965000,17.52747000,152.0
42.96964000,17.52753000,152.0
42.96963000,17.52759000,152.0
42.96962000,17.52766000,152.0
42.96960000,17.52777000,152.0
42.96959000,17.52783000,152.0
42.96958000,17.52789000,151.0
42.96957000,17.52795000,151.0
42.96954000,17.52807000,151.0
42.96953000,17.52812000,151.0
42.96949000,17.52823000,152.0
42.96948000,17.52829000,151.0
42.96947000,17.52835000,151.0
42.96945000,17.52841000,152.0
42.96942000,17.52848000,153.0
42.96941000,17.52854000,153.0
42.96940000,17.52861000,153.0
42.96940000,17.52867000,152.0
42.96939000,17.52873000,152.0
42.96938000,17.52879000,152.0
42.96936000,17.52890000,152.0
42.96935000,17.52897000,152.0
42.96933000,17.52908000,152.0
42.96931000,17.52914000,152.0
42.96929000,17.52919000,152.0
42.96928000,17.52925000,152.0
42.96926000,17.52935000,152.0
42.96925000,17.52942000,152.0
42.96924000,17.52948000,152.0
42.96922000,17.52955000,152.0
42.96920000,17.52961000,152.0
42.96919000,17.52967000,152.0
42.96915000,17.52978000,152.0
42.96913000,17.52983000,153.0
42.96911000,17.52990000,153.0
42.96908000,17.52996000,153.0
42.96906000,17.53003000,153.0
42.96904000,17.53010000,153.0
42.96902000,17.53016000,152.0
42.96900000,17.53023000,152.0
42.96898000,17.53028000,153.0
42.96896000,17.53034000,152.0
42.96893000,17.53040000,152.0
42.96891000,17.53046000,152.0
42.96889000,17.53053000,151.0
42.96887000,17.53059000,151.0
42.96885000,17.53065000,151.0
42.96882000,17.53069000,152.0
42.96879000,17.53075000,153.0
42.96877000,17.53081000,153.0
42.96875000,17.53086000,153.0
42.96872000,17.53092000,154.0
42.96869000,17.53097000,155.0
42.96868000,17.53102000,155.0
42.96862000,17.53112000,156.0
42.96860000,17.53117000,156.0
42.96857000,17.53122000,157.0
42.96855000,17.53128000,156.0
42.96853000,17.53133000,156.0
42.96850000,17.53139000,157.0
42.96845000,17.53149000,157.0
42.96842000,17.53155000,157.0
42.96840000,17.53160000,157.0
42.96837000,17.53166000,157.0
42.96835000,17.53172000,156.0
42.96833000,17.53179000,156.0
42.96830000,17.53186000,156.0
42.96828000,17.53193000,155.0
42.96826000,17.53200000,155.0
42.96824000,17.53207000,155.0
42.96822000,17.53213000,155.0
42.96819000,17.53219000,155.0
42.96817000,17.53226000,154.0
42.96814000,17.53232000,154.0
42.96812000,17.53238000,154.0
42.96809000,17.53244000,154.0
42.96807000,17.53251000,153.0
42.96804000,17.53256000,153.0
42.96803000,17.53262000,153.0
42.96800000,17.53269000,153.0
42.96797000,17.53275000,152.0
42.96794000,17.53282000,152.0
42.96792000,17.53288000,151.0
42.96788000,17.53295000,151.0
42.96786000,17.53301000,150.0
42.96783000,17.53307000,150.0
42.96780000,17.53313000,150.0
42.96778000,17.53320000,150.0
42.96775000,17.53327000,150.0
42.96773000,17.53334000,150.0
42.96771000,17.53341000,150.0
42.96769000,17.53348000,150.0
42.96767000,17.53356000,150.0
42.96765000,17.53363000,150.0
42.96764000,17.53371000,150.0
42.96763000,17.53379000,150.0
42.96762000,17.53387000,149.0
42.96762000,17.53396000,149.0
42.96761000,17.53404000,149.0
42.96761000,17.53413000,148.0
42.96763000,17.53423000,148.0
42.96764000,17.53432000,147.0
42.96766000,17.53441000,147.0
42.96767000,17.53450000,147.0
42.96769000,17.53459000,147.0
42.96772000,17.53468000,147.0
42.96775000,17.53475000,147.0
42.96778000,17.53483000,148.0
42.96781000,17.53490000,148.0
42.96785000,17.53497000,148.0
42.96789000,17.53504000,148.0
42.96795000,17.53509000,147.0
42.96800000,17.53514000,147.0
42.96804000,17.53518000,147.0
42.96809000,17.53522000,146.0
42.96814000,17.53525000,146.0
42.96820000,17.53529000,146.0
42.96825000,17.53532000,146.0
42.96831000,17.53535000,145.0
42.96836000,17.53537000,145.0
42.96842000,17.53538000,145.0
42.96847000,17.53540000,145.0
42.96853000,17.53542000,146.0
42.96858000,17.53543000,146.0
42.96864000,17.53544000,146.0
42.96870000,17.53545000,146.0
42.96875000,17.53546000,146.0
42.96881000,17.53546000,146.0
42.96886000,17.53546000,146.0
42.96892000,17.53546000,145.0
42.96898000,17.53546000,145.0
42.96902000,17.53543000,145.0
42.96907000,17.53541000,145.0
42.96911000,17.53538000,145.0
42.96918000,17.53535000,144.0
42.96924000,17.53533000,144.0
42.96929000,17.53531000,144.0
42.96935000,17.53529000,144.0
42.96940000,17.53527000,144.0
42.96944000,17.53525000,143.0
42.96948000,17.53523000,143.0
42.96953000,17.53521000,143.0
42.96957000,17.53518000,143.0
42.96961000,17.53516000,142.0
42.96965000,17.53514000,142.0
42.96970000,17.53512000,142.0
42.96975000,17.53509000,141.0
42.96980000,17.53507000,141.0
42.96985000,17.53504000,141.0
42.96990000,17.53501000,141.0
42.96995000,17.53499000,141.0
42.97000000,17.53497000,141.0
42.97006000,17.53494000,141.0
42.97010000,17.53492000,141.0
42.97015000,17.53489000,142.0
42.97020000,17.53488000,142.0
42.97025000,17.53485000,142.0
42.97030000,17.53483000,142.0
42.97035000,17.53480000,142.0
42.97040000,17.53477000,142.0
42.97045000,17.53473000,141.0
42.97049000,17.53470000,141.0
42.97055000,17.53467000,140.0
42.97060000,17.53464000,140.0
42.97065000,17.53464000,140.0
42.97070000,17.53461000,140.0
42.97076000,17.53460000,141.0
42.97082000,17.53458000,141.0
42.97087000,17.53455000,142.0
42.97091000,17.53453000,143.0
42.97096000,17.53452000,144.0
42.97102000,17.53451000,146.0
42.97107000,17.53447000,146.0
42.97111000,17.53445000,147.0
42.97116000,17.53444000,148.0
42.97121000,17.53442000,148.0
42.97125000,17.53440000,148.0
42.97130000,17.53439000,149.0
42.97134000,17.53437000,149.0
42.97139000,17.53436000,150.0
42.97147000,17.53433000,149.0
42.97151000,17.53432000,149.0
42.97159000,17.53429000,149.0
42.97162000,17.53429000,150.0
42.97170000,17.53427000,150.0
42.97174000,17.53426000,150.0
42.97183000,17.53426000,150.0
42.97186000,17.53426000,150.0
42.97195000,17.53426000,151.0
42.97199000,17.53426000,151.0
42.97203000,17.53426000,151.0
42.97209000,17.53427000,151.0
42.97213000,17.53427000,151.0
42.97219000,17.53429000,152.0
42.97223000,17.53431000,153.0
42.97228000,17.53432000,152.0
42.97236000,17.53434000,152.0
42.97240000,17.53436000,152.0
42.97247000,17.53440000,151.0
42.97250000,17.53442000,151.0
42.97257000,17.53447000,150.0
42.97261000,17.53448000,149.0
42.97269000,17.53453000,147.0
42.97273000,17.53456000,147.0
42.97278000,17.53461000,146.0
42.97281000,17.53462000,145.0
42.97287000,17.53467000,144.0
42.97291000,17.53470000,144.0
42.97298000,17.53474000,142.0
42.97301000,17.53476000,142.0
42.97306000,17.53481000,142.0
42.97309000,17.53482000,141.0
42.97315000,17.53486000,141.0
42.97318000,17.53489000,142.0
42.97325000,17.53493000,142.0
42.97330000,17.53497000,142.0
42.97337000,17.53502000,143.0
42.97341000,17.53504000,143.0
42.97349000,17.53510000,143.0
42.97353000,17.53513000,144.0
42.97361000,17.53518000,144.0
42.97365000,17.53519000,144.0
42.97370000,17.53522000,145.0
42.97374000,17.53524000,145.0
42.97379000,17.53525000,145.0
42.97384000,17.53527000,145.0
42.97393000,17.53530000,145.0
42.97398000,17.53530000,145.0
42.97403000,17.53530000,144.0
42.97407000,17.53529000,144.0
42.97416000,17.53526000,143.0
42.97420000,17.53525000,143.0
42.97425000,17.53523000,144.0
42.97430000,17.53522000,144.0
42.97436000,17.53519000,144.0
42.97442000,17.53517000,144.0
42.97446000,17.53515000,145.0
42.97450000,17.53512000,145.0
42.97455000,17.53509000,145.0
42.97459000,17.53507000,146.0
42.97463000,17.53504000,146.0
42.97468000,17.53501000,147.0
42.97472000,17.53497000,148.0
42.97477000,17.53495000,148.0
42.97482000,17.53492000,148.0
42.97486000,17.53489000,148.0
42.97490000,17.53486000,148.0
42.97495000,17.53483000,149.0
42.97500000,17.53481000,149.0
42.97504000,17.53478000,149.0
42.97509000,17.53476000,149.0
42.97513000,17.53473000,149.0
42.97518000,17.53471000,149.0
42.97523000,17.53469000,149.0
42.97529000,17.53468000,148.0
42.97533000,17.53467000,148.0
42.97539000,17.53465000,148.0
42.97545000,17.53463000,147.0
42.97550000,17.53461000,147.0
42.97554000,17.53459000,147.0
42.97559000,17.53459000,146.0
42.97564000,17.53458000,146.0
42.97569000,17.53457000,146.0
42.97575000,17.53456000,146.0
42.97580000,17.53457000,145.0
42.97584000,17.53457000,145.0
42.97589000,17.53458000,145.0
42.97594000,17.53458000,145.0
42.97599000,17.53459000,145.0
42.97604000,17.53460000,145.0
42.97609000,17.53461000,145.0
42.97613000,17.53463000,145.0
42.97622000,17.53467000,145.0
42.97626000,17.53469000,145.0
42.97632000,17.53473000,145.0
42.97635000,17.53475000,145.0
42.97641000,17.53480000,145.0
42.97644000,17.53483000,145.0
42.97648000,17.53487000,146.0
42.97653000,17.53489000,145.0
42.97656000,17.53493000,146.0
42.97661000,17.53496000,145.0
42.97665000,17.53500000,146.0
42.97670000,17.53504000,146.0
42.97674000,17.53507000,146.0
42.97678000,17.53510000,146.0
42.97682000,17.53514000,146.0
42.97686000,17.53517000,146.0
42.97690000,17.53520000,146.0
42.97694000,17.53523000,146.0
42.97701000,17.53530000,145.0
42.97704000,17.53533000,144.0
42.97708000,17.53541000,145.0
42.97711000,17.53545000,145.0
42.97716000,17.53549000,144.0
42.97721000,17.53554000,144.0
42.97726000,17.53558000,145.0
42.97731000,17.53561000,145.0
42.97736000,17.53564000,145.0
42.97741000,17.53565000,144.0
42.97746000,17.53568000,144.0
42.97751000,17.53571000,144.0
42.97756000,17.53574000,143.0
42.97759000,17.53580000,145.0
42.97766000,17.53587000,145.0
42.97770000,17.53588000,144.0
42.97779000,17.53591000,142.0
42.97780000,17.53591000,142.0
42.97786000,17.53583000,137.0
42.97787000,17.53581000,136.0
42.97788000,17.53580000,135.0
42.97787000,17.53577000,133.0
42.97789000,17.53574000,131.0
42.97786000,17.53585000,138.0
42.97787000,17.53587000,138.0
42.97791000,17.53593000,138.0
42.97793000,17.53596000,138.0
42.97799000,17.53605000,138.0
42.97803000,17.53608000,137.0
42.97806000,17.53613000,138.0
42.97810000,17.53617000,137.0
42.97813000,17.53622000,137.0
42.97817000,17.53627000,136.0
42.97820000,17.53632000,136.0
42.97824000,17.53636000,135.0
42.97829000,17.53641000,134.0
42.97833000,17.53647000,133.0
42.97837000,17.53652000,132.0
42.97841000,17.53657000,132.0
42.97844000,17.53663000,132.0
42.97848000,17.53668000,131.0
42.97853000,17.53673000,131.0
42.97857000,17.53679000,131.0
42.97861000,17.53686000,130.0
42.97864000,17.53693000,130.0
42.97869000,17.53700000,129.0
42.97873000,17.53706000,129.0
42.97877000,17.53713000,128.0
42.97881000,17.53719000,127.0
42.97886000,17.53726000,127.0
42.97891000,17.53732000,126.0
42.97896000,17.53739000,125.0
42.97900000,17.53745000,125.0
42.97905000,17.53752000,124.0
42.97910000,17.53759000,124.0
42.97915000,17.53766000,123.0
42.97920000,17.53773000,123.0
42.97924000,17.53781000,123.0
42.97929000,17.53789000,122.0
42.97933000,17.53798000,122.0
42.97937000,17.53807000,122.0
42.97941000,17.53816000,121.0
42.97945000,17.53824000,120.0
42.97948000,17.53833000,119.0
42.97952000,17.53843000,118.0
42.97955000,17.53853000,117.0
42.97957000,17.53863000,116.0
42.97959000,17.53874000,115.0
42.97960000,17.53886000,115.0
42.97961000,17.53898000,114.0
42.97961000,17.53910000,114.0
42.97962000,17.53921000,114.0
42.97964000,17.53933000,113.0
42.97965000,17.53946000,113.0
42.97966000,17.53959000,112.0
42.97967000,17.53972000,112.0
42.97967000,17.53984000,112.0
42.97968000,17.53996000,111.0
42.97969000,17.54009000,112.0
42.97970000,17.54021000,112.0
42.97972000,17.54033000,112.0
42.97974000,17.54046000,113.0
42.97977000,17.54057000,112.0
42.97979000,17.54070000,111.0
42.97982000,17.54081000,110.0
42.97986000,17.54092000,110.0
42.97989000,17.54103000,110.0
42.97993000,17.54114000,109.0
42.97997000,17.54125000,109.0
42.98002000,17.54136000,109.0
42.98007000,17.54146000,110.0
42.98012000,17.54157000,110.0
42.98017000,17.54168000,110.0
42.98023000,17.54179000,109.0
42.98029000,17.54189000,108.0
42.98035000,17.54199000,106.0
42.98042000,17.54210000,104.0
42.98049000,17.54220000,102.0
42.98055000,17.54231000,102.0
42.98061000,17.54242000,101.0
42.98067000,17.54253000,100.0
42.98073000,17.54264000,99.0
42.98080000,17.54275000,98.0
42.98086000,17.54286000,97.0
42.98092000,17.54296000,97.0
42.98099000,17.54307000,95.0
42.98105000,17.54317000,95.0
42.98111000,17.54328000,94.0
42.98117000,17.54339000,95.0
42.98124000,17.54349000,95.0
42.98130000,17.54360000,97.0
42.98137000,17.54371000,96.0
42.98144000,17.54381000,95.0
42.98151000,17.54392000,94.0
42.98157000,17.54402000,93.0
42.98164000,17.54413000,91.0
42.98171000,17.54423000,89.0
42.98178000,17.54434000,88.0
42.98185000,17.54444000,87.0
42.98191000,17.54454000,87.0
42.98199000,17.54464000,85.0
42.98205000,17.54474000,84.0
42.98212000,17.54484000,84.0
42.98219000,17.54494000,83.0
42.98226000,17.54505000,81.0
42.98231000,17.54515000,80.0
42.98236000,17.54526000,79.0
42.98240000,17.54536000,77.0
42.98244000,17.54547000,75.0
42.98247000,17.54558000,73.0
42.98249000,17.54569000,71.0
42.98249000,17.54581000,70.0
42.98250000,17.54592000,69.0
42.98251000,17.54603000,68.0
42.98253000,17.54614000,67.0
42.98254000,17.54626000,68.0
42.98256000,17.54638000,68.0
42.98258000,17.54649000,69.0
42.98261000,17.54661000,69.0
42.98264000,17.54672000,69.0
42.98269000,17.54682000,68.0
42.98275000,17.54693000,68.0

42.98275000,17.54693000,68.0
42.98281000,17.54703000,67.0
42.98288000,17.54711000,66.0
42.98296000,17.54719000,64.0
42.98305000,17.54726000,63.0
42.98315000,17.54731000,62.0
42.98325000,17.54735000,61.0
42.98336000,17.54737000,60.0
42.98347000,17.54737000,61.0
42.98358000,17.54736000,61.0
42.98369000,17.54733000,62.0
42.98379000,17.54730000,62.0
42.98389000,17.54726000,63.0
42.98398000,17.54723000,65.0
42.98406000,17.54720000,68.0
42.98413000,17.54717000,69.0
42.98420000,17.54715000,71.0
42.98425000,17.54714000,72.0
42.98433000,17.54710000,74.0
42.98436000,17.54708000,75.0
42.98439000,17.54709000,76.0
42.98440000,17.54708000,76.0
42.98439000,17.54705000,75.0
42.98436000,17.54694000,71.0
42.98434000,17.54691000,69.0
42.98429000,17.54690000,67.0
42.98425000,17.54687000,65.0
42.98417000,17.54689000,63.0
42.98413000,17.54691000,63.0
42.98409000,17.54694000,63.0
42.98406000,17.54698000,63.0
42.98398000,17.54704000,62.0
42.98394000,17.54707000,62.0
42.98390000,17.54709000,61.0
42.98386000,17.54711000,61.0
42.98378000,17.54715000,60.0
42.98373000,17.54716000,60.0
42.98368000,17.54717000,59.0
42.98364000,17.54718000,59.0
42.98358000,17.54718000,59.0
42.98352000,17.54718000,59.0
42.98346000,17.54716000,58.0
42.98339000,17.54715000,58.0
42.98333000,17.54712000,57.0
42.98327000,17.54709000,57.0
42.98321000,17.54705000,57.0
42.98316000,17.54701000,57.0
42.98309000,17.54694000,56.0
42.98307000,17.54691000,56.0
42.98302000,17.54683000,55.0
42.98299000,17.54680000,56.0
42.98295000,17.54670000,55.0
42.98294000,17.54665000,55.0
42.98291000,17.54654000,54.0
42.98290000,17.54648000,53.0
42.98289000,17.54642000,53.0
42.98288000,17.54636000,52.0
42.98287000,17.54629000,52.0
42.98286000,17.54622000,52.0
42.98285000,17.54613000,52.0
42.98285000,17.54605000,52.0
42.98284000,17.54597000,53.0
42.98285000,17.54588000,53.0
42.98285000,17.54579000,53.0
42.98285000,17.54571000,53.0
42.98283000,17.54562000,54.0
42.98283000,17.54553000,53.0
42.98282000,17.54544000,54.0
42.98282000,17.54535000,54.0
42.98283000,17.54526000,53.0
42.98283000,17.54516000,53.0
42.98283000,17.54507000,54.0
42.98282000,17.54498000,54.0
42.98281000,17.54489000,54.0
42.98278000,17.54481000,54.0
42.98276000,17.54473000,54.0
42.98272000,17.54464000,54.0
42.98268000,17.54456000,54.0
42.98263000,17.54449000,54.0
42.98257000,17.54443000,55.0
42.98252000,17.54437000,54.0
42.98247000,17.54429000,53.0
42.98242000,17.54420000,52.0
42.98237000,17.54412000,52.0
42.98232000,17.54404000,52.0
42.98227000,17.54395000,52.0
42.98223000,17.54385000,52.0
42.98218000,17.54375000,52.0
42.98214000,17.54365000,52.0
42.98210000,17.54355000,51.0
42.98206000,17.54344000,49.0
42.98202000,17.54334000,47.0
42.98199000,17.54324000,46.0
42.98195000,17.54314000,45.0
42.98191000,17.54304000,45.0
42.98187000,17.54293000,47.0
42.98184000,17.54284000,48.0
42.98180000,17.54273000,50.0
42.98176000,17.54263000,53.0
42.98173000,17.54254000,55.0
42.98170000,17.54245000,57.0
42.98166000,17.54237000,59.0
42.98164000,17.54228000,60.0
42.98161000,17.54218000,61.0
42.98160000,17.54208000,60.0
42.98158000,17.54199000,59.0
42.98158000,17.54189000,58.0
42.98160000,17.54180000,55.0
42.98160000,17.54170000,53.0
42.98161000,17.54160000,51.0
42.98161000,17.54151000,50.0
42.98162000,17.54141000,48.0
42.98163000,17.54132000,47.0
42.98164000,17.54123000,46.0
42.98165000,17.54114000,45.0
42.98167000,17.54105000,44.0
42.98168000,17.54095000,43.0
42.98169000,17.54086000,42.0
42.98170000,17.54077000,41.0
42.98171000,17.54069000,41.0
42.98173000,17.54061000,40.0
42.98173000,17.54052000,40.0
42.98174000,17.54043000,39.0
42.98175000,17.54034000,38.0
42.98175000,17.54025000,38.0
42.98176000,17.54016000,37.0
42.98177000,17.54008000,36.0
42.98177000,17.53999000,36.0
42.98177000,17.53990000,35.0
42.98177000,17.53981000,35.0
42.98177000,17.53972000,35.0
42.98175000,17.53963000,36.0
42.98174000,17.53954000,37.0
42.98169000,17.53947000,40.0
42.98166000,17.53939000,42.0
42.98165000,17.53931000,42.0
42.98163000,17.53924000,43.0
42.98161000,17.53917000,43.0
42.98160000,17.53909000,44.0
42.98158000,17.53902000,44.0
42.98156000,17.53894000,44.0
42.98155000,17.53886000,44.0
42.98154000,17.53879000,44.0
42.98154000,17.53871000,45.0
42.98154000,17.53863000,45.0
42.98154000,17.53855000,45.0
42.98155000,17.53847000,44.0
42.98155000,17.53839000,44.0
42.98155000,17.53832000,43.0
42.98155000,17.53825000,42.0
42.98155000,17.53818000,42.0
42.98154000,17.53811000,41.0
42.98152000,17.53804000,41.0
42.98150000,17.53797000,40.0
42.98148000,17.53790000,40.0
42.98146000,17.53783000,40.0
42.98143000,17.53775000,40.0
42.98140000,17.53767000,40.0
42.98137000,17.53759000,40.0
42.98134000,17.53750000,40.0
42.98131000,17.53742000,39.0
42.98129000,17.53734000,39.0
42.98127000,17.53725000,39.0
42.98125000,17.53717000,38.0
42.98123000,17.53709000,38.0
42.98121000,17.53700000,38.0
42.98119000,17.53691000,37.0
42.98117000,17.53680000,35.0
42.98116000,17.53670000,33.0
42.98114000,17.53660000,31.0
42.98113000,17.53649000,30.0
42.98111000,17.53638000,28.0
42.98109000,17.53627000,28.0
42.98105000,17.53614000,28.0
42.98101000,17.53602000,29.0
42.98097000,17.53590000,29.0
42.98093000,17.53578000,30.0
42.98089000,17.53565000,31.0
42.98086000,17.53553000,31.0
42.98083000,17.53540000,30.0
42.98082000,17.53527000,29.0
42.98080000,17.53515000,29.0
42.98078000,17.53501000,28.0
42.98076000,17.53487000,28.0
42.98075000,17.53473000,27.0
42.98074000,17.53459000,26.0
42.98074000,17.53445000,25.0
42.98073000,17.53431000,24.0
42.98072000,17.53418000,23.0
42.98071000,17.53405000,24.0
42.98072000,17.53393000,23.0
42.98073000,17.53381000,22.0
42.98073000,17.53368000,22.0
42.98074000,17.53357000,22.0
42.98075000,17.53345000,22.0
